"Artículo" "FAMILY.CRIMES" "TRIALS" "EVIDENCES.AND.TEST.RESULTS" "AUTOMOBILE.DEATHS" "URBAN.CRIMES" "REPORTED.CASES"
"articulo10149.txt" "... ficers responded to reports of shots fired at Delta Fair Boulevard and Buchanan Road about 7:30 p.m. ... 39" -1.68009278274991 -1.09431851419391 -1.30784619997866 -1.17865169940916 -0.548026246463355 -1.42873666679142
"articulo10150.txt" "... verty numbers...  Sue Al-Atar, an Iraqi refugee who came to North Carolina in 1978, says she wants t ... 40" -0.039192660938771 -0.740287336167481 -0.165131109533948 -0.500477327250512 -0.436087258079499 0.756841214908073
"articulo10151.txt" "...  inside his own apartment during a dispute over drugs. He was rushed to the hospital with life-threa ... 41" -1.312939948398 -0.206477807673281 -0.719847173648186 -0.590784016362936 -0.201035408218631 -0.835126916738795
"articulo10156.txt" "...  far from the shots. No arrests have been made and the motive remained unclear, police said. Neighbo ... 42" 0.0370526793109513 -0.0974501024899021 -0.07294599572324 -0.165566174569636 0.476036816758502 0.0751107802090542
"articulo1016.txt" "... atter how much I yell, scream, wanna jump off a bridge, no matter what I do, Michael's not coming ba ... 43" -0.200738760120084 -0.247869643822554 -1.0657419597309 -1.16693777415037 -0.606711133675957 0.85549576880093
"articulo10164.txt" "... artment. No one else was injured in the shooting. One class participant tried to chase the gunman, b ... 44" -0.167027571878037 -0.951714269128816 -0.454005569676304 0.17282792502123 -0.318621693554872 0.00644030815411532
"articulo10166.txt" "...  the surrounding rooms were evacuated. Reporting live from the scene, WWJ’s Ron Dewey said he observ ... 45" -1.41166290800457 -1.67434286266278 -0.3604881797577 -0.908875178676519 -1.12227747523341 -1.07994785141487
"articulo10167.txt" "... a.m. at the restaurant on Bonneval Road just west of Interstate 95 and off Butler Boulevard. She was ... 46" 1.75238166838594 1.12586571068756 0.784744826720791 0.4486784815762 0.650076102882317 1.05768018410742
"articulo10168.txt" "... n Place in Manassas about 6:30 a.m. to arrest 56-year-old Douglas Clayton Lewis and search his home. ... 47" -0.598817164490342 -0.860266042722317 -0.131905194864966 -0.310493711324326 -0.422370573226423 -0.648747925909776
"articulo10169.txt" "... nshot wound to the upper torso. Police said they have no suspects in the shooting at this time. The  ... 48" -1.75301177677593 -1.0612399288358 -0.693629025881284 -1.29786769913768 -0.690398480000688 -0.118746055980979
"articulo10176.txt" "... ved a 9 mm semi-automatic handgun that was hidden in his mattress, the affidavit said. Chevere loade ... 49" -1.08353232133086 0.186304218727378 -1.05668552221656 -1.2488258847447 -1.50778300534976 -2.12817072448635
"articulo10178.txt" "... his wallet at the time of the robbery.  Tate allegedly admitted to the informant that the plan was t ... 50" -0.688632720383099 0.664862669425988 -0.049516062794592 -0.637049724075506 -0.535095891610389 -0.000395731172410422
"articulo10180.txt" "... ors said Bowen may have been suffering from mental illness.   More articles from: Crime      News    ... 51" -1.31665662646656 -0.903184254317252 -0.695542954602931 -1.79761202328785 -1.8957568570922 -0.855839553131532
"articulo10185.txt" "... reet  Baton Rouge, LA 70802   FCC Public File  (225) 383-9999EEO ReportClosed Captioning ... 52" -1.743313750726 -1.6914966554601 -1.50268881465178 -1.50742617337944 -0.815034289661658 -0.101112665482527
"articulo10189.txt" "...  Street. The shooting victim, identified by police as Jaquan Marquise Brown, 21, of Hampton, was pro ... 53" -0.24353957840214 -1.18660983265036 -0.77415235238457 -0.11836913838838 0.622126711539062 -0.363175449366688
"articulo10191.txt" "...  with a Deadly Weapon Unit searched the neighborhood for witnesses. Charlotte-Mecklenburg police are ... 54" -0.811437456787153 -0.691908377704892 0.116106902120686 -0.702583813443019 -0.0319228945442147 0.719026188683599
"articulo10192.txt" "... ot releasing many details about the shooting and loved ones are trying to figure out exactly what ha ... 55" 0.16588846578997 -0.185748990500442 -0.690463457138728 -1.25071236079591 -0.510606479721129 -0.189223371836678
"articulo10202.txt" "... rder while armed in Ledbetter's death. The circumstances around the shooting remain unknonw, but pol ... 56" -1.55233620912718 -0.594352882883979 -0.903844642729339 -1.49105069912954 -0.27191149917645 -1.32207702930737
"articulo10210.txt" "... call CrimeStoppers at 528-CASH.  Copyright 2013 WMC-TV. All rights reserved.   				1960 Union Ave.   ... 57" -1.75438055081235 -1.57501785012946 -1.05796481573799 -1.49190074949586 -0.83247066788764 0.0358478039792036
"articulo10211.txt" "... ccording to the Beaufort County Sheriff’s Office. According to a press release issued late Friday ni ... 58" -0.264647856500991 -1.12457034366558 0.520604315534661 -1.48857332469475 -0.930180166993694 -1.39793488537436
"articulo10216.txt" "... spaper, Bowman told deputies he left Daniel and a 13-year-old grandson alone with a disabled, 76-yea ... 59" -1.22355844767436 -0.300340738401171 -1.48904937801169 -1.49874311059234 -1.24998590777809 -1.96891129545755
"articulo10217.txt" "...  her home died from her injuries early Sunday morning at a Savannah hospital, her son confirmed. Ros ... 60" 0.156875525263475 -0.698825398665727 0.452997406320538 -0.948183691315922 -0.3764590108954 -1.07577144836012
"articulo10222.txt" "...  and then to Eastern Maine Medical Center in Bangor, where he later died, according to the sheriff’s ... 61" -1.31408887532976 -1.12291747917885 -0.609642450288884 -1.2842651533812 -1.0451976583326 -1.4614467889249
"articulo1023.txt" "... d. The five additional victims, a woman and four men in the driveway, suffered minor, non-life-threa ... 62" -1.31986743899748 -0.710248029911257 -0.543783564436536 -0.747593607854776 -0.0842104404261245 0.567391742031125
"articulo10232.txt" "... osario in the chest, according to the NYPD. He was rushed to Jamaica Hospital where he was pronounce ... 63" -0.220669836981228 0.0234848615481255 -0.721332473463022 0.0907794218380608 1.10525150202087 -0.645442597093931
"articulo10233.txt" "... early morning hours of Saturday August 3, and may have been consuming alcohol or marijuana, when San ... 64" -1.37070021659788 0.0817783494562989 -0.257206628337234 -0.476542697971868 -1.27995585190405 -0.976105382547948
"articulo10236.txt" "... Beach Police Department. That’s where an officer encountered two men who exited a vehicle and ran. T ... 65" -0.529137324581501 -0.899974430550168 -0.572692853653163 0.622723911424927 -0.706874189898581 -0.595667321471561
"articulo10239.txt" "... s taken to a local hospital where he was later pronounced dead. Police are still looking for suspect ... 66" -1.57282014917948 -1.71018441023716 -0.648841081039017 -1.04033493996645 -0.554048613959127 -0.746988683144685
"articulo10246.txt" "... Deputies said Russell and an unidentified man drove to the area of Early Run Lane and Ravens Nest in ... 67" -0.887250754009042 0.25126566691796 -0.0480641085859767 0.116647256627786 -0.401598211382843 -0.0171713675100157
"articulo1025.txt" "... vestigators know little about the dead man, Det. Arthur Castro said. The motive is unknown. Anyone w ... 68" -1.20395263195425 -1.23078108058116 -1.56186771963473 -1.22018747731701 -0.0406242876395378 0.275709379203528
"articulo10250.txt" "...                                                        MERCED — A 38-year-old man who was shot to de ... 69" 0.0884982313016287 -0.36115033872923 0.737074228383162 -0.240169500139616 0.152099544128573 1.4186672230753
"articulo10257.txt" "... ages shows a large crowd of people filling the street as they march through the intersection of Fren ... 70" 0.488232334726104 0.388032290499168 0.189654020977132 0.559965122384898 0.811986017646049 0.103132250093274
"articulo1026.txt" "...  Hagen told the network. \"The whole family is just devastated and we're all trying to come to terms  ... 71" 1.95302986873586 0.349404503370073 -0.187329677431471 -0.414843033485893 0.0443353945645228 -0.0342969251306753
"articulo10264.txt" "... s motive for stopping is, but we do know heâs familiar with that establishment and the people who  ... 72" 0.72164283218966 -0.472723940124091 -0.543209669019198 0.290351624494536 1.14646322021228 1.16373636358177
"articulo10265.txt" "... the Melrose section of the Bronx just after 3 a.m. Police said the officers saw a male being chased  ... 73" 0.609505956589308 0.363554392457902 -0.291905520721351 1.40348039923841 1.00781208884555 0.295326959116621
"articulo10270.txt" "... ce said. The security officer was injured in his arm and leg, Sgt. Tim Noble said.  Additional secur ... 74" -1.10273611660416 -1.13250746000645 -1.1468940308978 -0.366676280524142 -0.405003927189407 -0.880410864938873
"articulo10275.txt" "...  contact them.  Anyone with information is asked to call Lt. Brian Foley at 860-757-4463 or Crime St ... 75" -1.98198595391552 -2.07092002052546 -2.03112826469826 -1.09566091157665 -0.719440932229099 0.406742050344746
"articulo10278.txt" "... and a disturbance in the home. No other information was released. Deputies asked anyone with informa ... 76" -1.91940663650303 -1.85247940120643 -0.469450085837359 -1.12793342961711 -1.2293111850056 -0.418959863565988
"articulo10279.txt" "... olice arrived, they first found a 36-year-old man shot in the foot. He was taken to John H. Stroger, ... 77" -0.466049700665633 -0.787899085951165 -1.03575850475588 0.0507854158734874 1.44904016817861 -0.629641978157557
"articulo10284.txt" "... victim dead at the scene. There is no word on a suspect or motive at this time. Police are withholdi ... 78" -1.41427398627298 -1.36515804264755 -0.343540992796535 -0.420443654234854 -0.414051534642585 1.47407879684627
"articulo10285.txt" "...  thigh about 11 p.m. on the 2100 block of Simon Street in Wissinoming, police said. He was rushed to ... 79" -1.41342531420492 -0.949351177601321 -1.80290464117807 -0.375034808542818 0.820562684597627 -1.0625118437484
"articulo10286.txt" "... Boulevard. Miami-Dade Police said a black male was sitting in his car when he was approached by a gu ... 80" -0.444101518200625 -0.997854991851779 -0.778979288416685 -0.0040058650014194 0.445608104915339 0.741929100316773
"articulo10288.txt" "...  machete as they checked the welfare of a woman and four children. The man, who was later identified ... 81" -0.857610858721723 -1.44973707064069 -0.689708314422599 -1.22341902679512 -0.945646708878613 -0.815210900537257
"articulo10289.txt" "... en in his hand, police sources said. \"It doesn't make sense,\" his grieving daughter told NBC 4 New Y ... 82" 0.351917292088471 -0.425135966735555 -0.945439540317231 -1.39627489534622 -1.05633929900641 -1.28340393867249
"articulo1029.txt" "... l Sobrante. The deputy arrived at the apartment complex within a few minutes and heard a gunshot. Th ... 83" -1.66762024530865 -1.29448484315299 -0.111400325923231 -1.68236639319042 -1.05380851659301 -1.34718559582522
"articulo10293.txt" "... outh Kostner Avenue at about 2 a.m. Saturday, said Chicago Police Department News Affairs Officer Jo ... 84" -1.62716304020934 -1.72124469787049 -1.64925863830937 -1.05437149484004 0.391445565297826 -0.94567176684925
"articulo10296.txt" "... ooting of a man at 2719 South Richey about 11:15 a.m. on Monday (Aug. 5).   The victim, 40, was pron ... 85" -1.55942212524253 -1.20788515662434 -0.627670752211637 -0.780665657828095 -0.838830795623094 0.944661842902874
"articulo10297.txt" "... es say. The victim, 35-year-old Mandell V. Glover, was dead when officers arrived at the scene in th ... 86" -0.381360634326671 -1.14883187235368 0.376972541920249 -0.342992301456015 -0.437593549267082 0.210179838278539
"articulo10298.txt" "... Thursday evening, Clester dropped by to place white carnations and a blue bandanna atop the circular ... 87" 0.783339175774711 0.571724080587079 0.00574532909820211 -0.0163481676601199 0.902045939191958 0.0245277235697699
"articulo103.txt" "... ment officials called a news conference Tuesday, however, to refute claims made by the family of Ste ... 88" 3.25168232810617 3.20162481938983 2.9347518218878 2.54708175931937 2.60124965310766 2.01246034112236
"articulo10306.txt" "...  kind of news Bill Lindsey expected to wake up to. \"It's too many robberies and killings. It's ridic ... 89" 0.252056202024383 -0.719493715583796 -0.670006836635812 -0.651018855335577 -0.3402951036288 0.996805368852691
"articulo10309.txt" "... w pushed her down and saved her life by sacrificing his. \"Dave Fleetwood pushed me out of the way an ... 90" 1.53195133565108 0.433945568761047 0.00112971516716634 0.12047604047448 0.225573632593491 -0.0663393396085726
"articulo1031.txt" "... sary and a memorial with candles stayed lit in the hours after Madera's first murder of 2013. On Tue ... 91" 0.237084224574716 -0.847468690974595 -0.533523777745553 -0.250704475397746 0.220140225419685 -0.0849275772733643
"articulo10312.txt" "...  stemmed from a drug deal. Authorities have not released any information regarding suspects at this  ... 92" -1.820996139269 -1.39061980257158 -1.04564541487308 -0.975381920920458 -0.162243522447196 1.18682852228808
"articulo10318.txt" "... lendula Green with the Jackson Police Department. Hinds County Supervisor Kenneth Stokes oversees th ... 93" 0.0744551327294805 0.623777708225931 0.476707517051653 0.489723373450087 0.549106732536041 -0.272684046185604
"articulo10319.txt" "... Maybe we should do a little research on how NYPD got control of their high crime rates. One program  ... 94" 0.658816690260497 0.491793312888505 0.268886914857991 0.538481562465377 0.717471762199969 1.47844557953186
"articulo1032.txt" "... gt. Trevis Newport at 909-387-3589. Those who want to remain anonymous can call 1-800-78-CRIME (2746 ... 95" -0.775334535207282 -0.566349205222598 0.00802937145253151 -0.213561940259216 -0.405298080873676 0.190872972069627
"articulo10335.txt" "... he Winter Soldier\" drew summer blockbuster-level crowds over the weekend. Whatâs fun about getting ... 96" -0.543962760045089 -0.202521297357328 0.38060212776165 -1.06613068500267 -0.513933692338895 -0.981890959898592
"articulo10338.txt" "... reet at 1:50 a.m., according to the Cook County Medical Examiner's Office. Another man was killed ea ... 97" -0.404571472837614 0.0810150126377832 -0.912969809066797 0.784959219110653 2.23382755160284 -0.620072886661561
"articulo10344.txt" "... wife, Earlene Rudolph.\"Her body was in the bathroom,\" said MCSO Sgt. Brandon Jones.  \"..bloody scene ... 98" 0.535735201646396 0.0414765056696805 0.651800872987311 -0.271324285676117 -0.453369066508682 -1.01987470340373
"articulo10351.txt" "... im, who asked not to be identified, said she woke up around 12:25 a.m. to the sound of gunfire. \"It  ... 99" 0.565073404456824 -0.162015595293964 0.429188505164034 0.273637515532988 -0.144381300967497 0.284517354086236
"articulo10353.txt" "... Department during a robbery at a gas station late Wednesday night, according to police. Leamond Ward ... 100" -0.387427604004669 -0.513677882456771 -0.216693862024846 -0.166850048256896 -0.285335628032474 -0.839474288710861
"articulo10362.txt" "... g to Carlsbad police. Diaz, 31, was treated for minor hand injuries before he was booked into jail o ... 101" -1.39201204962111 -0.493039044388262 -0.452339196830035 -1.28022102430812 -0.741824972637965 -0.562566916632016
"articulo10363.txt" "... loaded firearm. The employee turned away for a moment and reported hearing the gunshot. He ran from  ... 102" -0.545975893573055 -1.11576426097542 -0.561061209405941 -0.858831062179398 -0.647913704294001 -1.27336627768018
"articulo10365.txt" "... medical examiner's office. Tatum was was shot at about 11:30 p.m. on Aug. 8, on the 1100 block of No ... 103" -2.19372777812257 -2.53267827667079 -2.2011103986672 -1.73428141744349 0.295918294296715 -1.68804993963911
"articulo10368.txt" "...                                                                                                      ... 104" 0.0976124282771088 0.115496611233681 -0.73781636576035 0.112429127053299 0.0946650418028764 0.39342071916186
"articulo10370.txt" "... ls said Tuesday that Marlene Nehez died from stab wounds to her chest that punctured her heart, and  ... 105" 0.173393181196876 0.75910659526209 0.0211538282009111 -0.348067314595313 0.339022912131202 -0.649174551390789
"articulo10375.txt" "... ence Joseph Allen to a hospital, where he later succumbed to his injuries, according to police. The  ... 106" -2.02169853568235 -1.1441444255349 -0.443580524050972 -1.50862109389066 -0.716813727255592 0.364809366269219
"articulo10377.txt" "... rder. An arrest warrant has been issued for a second suspect.  He is identified as Gary Rene Smith J ... 107" -0.988071414465773 -0.220583427306017 -0.550139350359657 -1.13478922117508 -2.0885805632444 -1.25547155863187
"articulo10378.txt" "... s officials said. âThe individual was by himself in a driveway,â Lt. Holly Francisco of the Sher ... 108" 0.95923511001122 0.486140797960958 0.598458886410216 0.0813982757318384 0.508191604286333 0.515349307179574
"articulo10379.txt" "... Police Chief Brian Miller said Moss was driving a light blue Buick LeSabre northbound on Indianapoli ... 109" -0.821024911423459 0.145193674476826 0.226856935382347 0.127205426699515 0.615448690166838 0.294731964726189
"articulo10382.txt" "... ants if that were the case.  camellia i am friends with nikki  and i must say that is one of the mos ... 110" 1.31568340843482 0.0587773539768447 -0.385175720186932 -0.221811755290025 -0.395000808586253 0.174920364662923
"articulo10386.txt" "... nking that night, the man told 911 \"I mean, I had, uh, one or two beers, but that's about it.\" Maris ... 111" -0.153724488774731 0.875240648581202 0.54096547428095 -0.815762501433024 -0.587648925834533 -0.124790534354302
"articulo10387.txt" "...  Douglas Cameron with a single gunshot wound to the back. Officers provided emergency medical aid un ... 112" -1.25688778015459 -0.405326149072166 -0.06475130882375 -0.78724851696603 -0.887802918176419 0.932272827155222
"articulo10389.txt" "... ice says Christopher Burton hit one person with a gun causing it to discharge and shoot Gray in the  ... 113" 0.0926023581781614 -0.447889816104036 -1.7039520853275 -1.13021706515035 -0.499666740036338 -1.28815012052636
"articulo10390.txt" "... 					Shopping 					Professional Services 					Search Listings 				 ©2014 CBS Local Media, a division ... 114" -2.19519207014413 -1.6549845509063 -1.95643728579602 -0.604016523910741 -0.732589047062892 -0.577513556022085
"articulo10392.txt" "... ng away. \"He was smaller than me,\" said victim Cassidy Frye. Police set up a perimeter and a K-9 loc ... 115" 0.0066948986182076 0.121244828405004 -0.784649679021201 -0.658978198981028 0.132604749214409 -0.170603365755817
"articulo10396.txt" "... rian Jermon, 27,  was shot in the neck.  Franchelle Harris, 26, was shot in the back.  Both were tak ... 116" -0.910072407061625 -1.49262912659746 -1.30758564020631 -0.412441529511354 0.101982318162782 -0.69460299416014
"articulo10399.txt" "... s pronounced dead. Crapps said the suspects went to the home Friday and got into an argument with Th ... 117" -0.774982541698103 0.206676007462118 -0.499966761651111 -0.665968731891063 -0.0232948479341482 -1.05369538226636
"articulo10407.txt" "... o the home. The man's wife had already fled the scene. A SWAT team and crisis management negotiators ... 118" -1.02141739027486 -0.787251462503633 -0.149998592040084 -0.929268428367764 -1.53945862212049 -1.45282455986166
"articulo1041.txt" "...                                             On only the second day of the new year, Chicago has alre ... 119" 1.06002534476705 0.953673696906224 0.147460191810118 0.619425332351783 1.41492923160045 0.359526090513688
"articulo10415.txt" "... ners Beware By Craig Malisow Hard to Measure Texans' Number One Pick By Sean Pendergast In what appe ... 120" -0.841214026051364 -0.552185325712507 -0.274843359029936 -0.6833380249603 -0.322697099104635 -1.3672505224006
"articulo10422.txt" "... sking for the public's help in locating Derrick Devaughn Carr and Shaun Derrick Betty Jr. both Nashv ... 121" -1.60485618605142 -1.19672815891477 -0.878854683958015 -1.30853705430665 -0.835129834827244 -0.0614699363203804
"articulo10432.txt" "...  killed at a bar near High Springs early Saturday morning and authorities continued to search for th ... 122" 0.126998099029492 -0.120406495585202 0.779527231455923 0.196240171755619 -0.49132603487012 1.39634049685162
"articulo10437.txt" "... vestigators, call Richmond police.  Right now state police are also assisting in this investigation. ... 123" -1.48628365811522 -1.48577108332214 -1.34201198013208 -1.65807938787906 -1.33884456586089 -0.292120381295494
"articulo10439.txt" "...  office of the Conoco station in the 10300 block of Bellefontaine Rd, near the intersection with She ... 124" -0.927613786834371 -0.848893447246629 -0.81951106609842 -1.07491882975614 -0.908875943988829 0.224521923641216
"articulo10440.txt" "... were called to 27th Street and Brouse just before 11 p.m., where they say the shooting happened, but ... 125" -0.38223599478424 -0.946811879698323 -0.275974199045115 -0.405301384633982 0.894430789018064 1.358144704279
"articulo10449.txt" "... Police and first responders evacuated Duss Avenue between 11th and 14th streets from 4 p.m. until af ... 126" -1.22095495425124 -1.2825959894085 -0.75716459570174 -1.58912688203502 -0.9749495246609 -1.17615403952325
"articulo10455.txt" "... o 300 pounds. They said the man has a lazy eye and may be driving a white sedan. Anyone with informa ... 127" -2.02134597764725 -1.65061106923652 -0.719994414231611 -1.66467988609563 -0.826746373426993 0.454674089783657
"articulo1046.txt" "...  Office this morning examined the body and ruled the death a suicide. A lone State Police detective  ... 128" -0.341047216135904 -0.280282114133663 0.658782004459976 -0.314372405250516 -0.594750408031432 -0.624391269791944
"articulo10462.txt" "... ted to make good on those boasts. As The World-Herald first reported Friday, Omaha police and Dougla ... 129" 1.25596276161893 2.43090720544803 1.00716153921812 1.07145300625848 0.560236103686764 0.601075860766815
"articulo10464.txt" "... reated and released, said State Police spokesman Dave Procopio in the statement.  The altercation be ... 130" -0.721541931539105 -0.653467238517893 -0.700964526217711 -0.0897465903630517 -0.345859052558696 -0.627012415757502
"articulo1047.txt" "... ped tears from his face. “I just want to say I’m sorry. I didn’t try to [kill Herron], it was an acc ... 131" 0.678275359134133 0.082200034354653 -1.00133087113245 -0.722128985163917 0.149569553021714 -1.39241677990048
